early_watch_score,homebuyer_fit_category,auction_year,parcel_number,situs_address,use_description,use_code,bed_bath_status,land_value,improvement_value,total_assessed_value,assessed_value_caution,amount_due,tax_years,certificate_listed_flag,publication_listed_flag,final_order_flag,sold_flag,current_stage_note,homebuyer_fit_note,next_due_diligence_step,ocr_review_required_flag,ocr_repair_applied_flag,ocr_review_reasons,source_page_refs,source_filenames
43,Vacant / land-like,2026,00601100000305,"19907 MENZEL LAKE RD GRANITE FALLS, WA 98252",Undeveloped (Vacant) Land -Real,910.0,Not yet loaded; future assessor enrichment needed.,126500.0,0.0,126500.0,"Lower assessed-value signal; still verify structure, condition, access, and occupancy.",,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $5,910.77",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p20,05_ 051426- Certificate of Delinquency (1).pdf
43,Vacant / land-like,2026,28072300100800,"UNKNOWN UNKNOWN, NEAR MONROE",Undeveloped (Vacant) Land -Real,910.0,Not yet loaded; future assessor enrichment needed.,144600.0,0.0,144600.0,"Lower assessed-value signal; still verify structure, condition, access, and occupancy.",,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $6,228.04",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p35,05_ 051426- Certificate of Delinquency (1).pdf
43,Vacant / land-like,2026,27090400101200,"42926 MAY CREEK RD GOLD BAR, WA 98251-9537",Undeveloped (Vacant) Land -Real,910.0,Not yet loaded; future assessor enrichment needed.,166700.0,0.0,166700.0,"Lower assessed-value signal; still verify structure, condition, access, and occupancy.",,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $8,783.46",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p30,05_ 051426- Certificate of Delinquency (1).pdf
43,Condo / attached residential,2026,01209000000600,"22423 77TH AVE W UNIT B3 EDMONDS, WA 98026",Single Family Residence Condominium Common Wal -Real,142.0,Not yet loaded; future assessor enrichment needed.,380000.0,337900.0,717900.0,High assessed-value signal; likely less aligned with affordability unless unusual circumstances apply.,,"2022 - 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $31,295.87",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Condo/attached housing may fit the flexible target; verify HOA, financing, occupancy, rental restrictions, and special assessments.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p29,05_ 051426- Certificate of Delinquency (1).pdf
40,Unknown / needs assessor check,2026,27101900400700,"49128 SR 2 INDEX, WA 98256",Vacation Cabins -Real,198.0,Not yet loaded; future assessor enrichment needed.,24000.0,0.0,24000.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2022 - 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $3,194.50",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,Insufficient property-type signal; needs assessor lookup before screening.,"Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p30-31,05_ 051426- Certificate of Delinquency (1).pdf
40,Unknown / needs assessor check,2026,00611300022000,"324 W SHORE LOOP RD SNOHOMISH, WA 98290-7529",,,Not yet loaded; future assessor enrichment needed.,30300.0,0.0,30300.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $2,703.16",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,Insufficient property-type signal; needs assessor lookup before screening.,"Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p21,05_ 051426- Certificate of Delinquency (1).pdf
40,Unknown / needs assessor check,2026,29060800403800,"UNKNOWN UNKNOWN, NEAR LAKE STEVENS",Multiple Family 12 - 15 Units -Real,132.0,Not yet loaded; future assessor enrichment needed.,34800.0,0.0,34800.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $3,079.58",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,Insufficient property-type signal; needs assessor lookup before screening.,"Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p36,05_ 051426- Certificate of Delinquency (1).pdf
38,Vacant / land-like,2026,00439149300900,"UNKNOWN UNKNOWN, NEAR EVERETT",Undeveloped (Vacant) Land -Real,910.0,Not yet loaded; future assessor enrichment needed.,288100.0,0.0,288100.0,Moderate assessed-value signal; verify market value and financing constraints.,,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $14,068.47",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p9,05_ 051426- Certificate of Delinquency (1).pdf
38,Vacant / land-like,2026,28070700401700,"UNKNOWN UNKNOWN, NEAR SNOHOMISH",Undeveloped (Vacant) Land -Real,910.0,Not yet loaded; future assessor enrichment needed.,323100.0,0.0,323100.0,Moderate assessed-value signal; verify market value and financing constraints.,,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $13,672.90",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p34-35,05_ 051426- Certificate of Delinquency (1).pdf
38,Vacant / land-like,2026,31053300200900,"3529 152ND ST NE MARYSVILLE, WA 98271-8939",Undeveloped (Vacant) Land -Real,910.0,Not yet loaded; future assessor enrichment needed.,334600.0,0.0,334600.0,Moderate assessed-value signal; verify market value and financing constraints.,,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $10,846.19",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p41,05_ 051426- Certificate of Delinquency (1).pdf
38,Vacant / land-like,2026,00380900100501,"12005 AVONDALE WAY EVERETT, WA 98204",Undeveloped (Vacant) Land -Real,910.0,Not yet loaded; future assessor enrichment needed.,339800.0,0.0,339800.0,Moderate assessed-value signal; verify market value and financing constraints.,,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $12,084.34",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p5,05_ 051426- Certificate of Delinquency (1).pdf
37,Likely residential home,2026,29043600310300,"4633 SEAHURST AVE EVERETT, WA 98203-1715",Manufactured Home (Owned Site) -Real,118.0,Not yet loaded; future assessor enrichment needed.,408500.0,59500.0,468000.0,Higher assessed-value signal; may still be viable depending on auction price.,,"2022 - 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $4,682.89 SUBJECT TO: SENIOR EXEMPTION REMOVAL",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Potentially closest to first-time-homebuyer house target; verify bedrooms, bathrooms, condition, occupancy, and financing constraints.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p35,05_ 051426- Certificate of Delinquency (1).pdf
37,Likely residential home,2026,00604700002100,"32226 MOUNTAIN LOOP HW GRANITE FALLS, WA 98252-9512",Single Family Residence - Detached -Real,111.0,Not yet loaded; future assessor enrichment needed.,336100.0,304200.0,640300.0,Higher assessed-value signal; may still be viable depending on auction price.,,"2023 - 2024 - 2026 Amount due as of May 14th, 2026: $4,722.62 SUBJECT TO: STILLAGUAMISH FLOOD CONTROL",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Potentially closest to first-time-homebuyer house target; verify bedrooms, bathrooms, condition, occupancy, and financing constraints.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p20,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,00381300003000,"21729 MT INDEX DR GOLD BAR, WA 98251",Recreational Lot -Real,913.0,Not yet loaded; future assessor enrichment needed.,2000.0,0.0,2000.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2020 - 2021 - 2022 - 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $1,829.04",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p5-6,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,28053100203800,"UNKNOWN UNKNOWN, NEAR MILL CREEK",Undeveloped (Vacant) Land -Real,910.0,Not yet loaded; future assessor enrichment needed.,2200.0,0.0,2200.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2018 - 2019 - 2020 - 2021 - 2022 - 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $1,896.70",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p33-34,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,00432801200800,"UNKNOWN UNKNOWN, NEAR EVERETT",Unbuildable Vacant Land - Real,991.0,Not yet loaded; future assessor enrichment needed.,2300.0,0.0,2300.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2022 - 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $2,260.00",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p8,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,00381300002100,"UNKNOWN UNKNOWN, NEAR GOLD BAR",Recreational Lot -Real,913.0,Not yet loaded; future assessor enrichment needed.,4000.0,0.0,4000.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2022- 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $1,961.21",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p5,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,00489600004700,"4902 175TH ST NW STANWOOD, WA 98292-8505",Recreational Lot -Real,913.0,Not yet loaded; future assessor enrichment needed.,4000.0,0.0,4000.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2022 - 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $1,831.47",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p14,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,00526300702500,"UNKNOWN UNKNOWN, NEAR GOLD BAR",Recreational Lot -Real,913.0,Not yet loaded; future assessor enrichment needed.,4000.0,0.0,4000.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2022 - 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $1,994.55",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p16,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,00578000000600,"UNKNOWN UNKNOWN, NEAR SULTAN",Recreational Lot -Real,913.0,Not yet loaded; future assessor enrichment needed.,4000.0,0.0,4000.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2021 - 2022- 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $1,956.01",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p19,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,00577600101200,"UNKNOWN UNKNOWN, NEAR SULTAN",Undeveloped (Vacant) Land -Real,910.0,Not yet loaded; future assessor enrichment needed.,5500.0,0.0,5500.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2022- 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $1,912.12",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p19,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,30091900101000,"UNKNOWN UNKNOWN, NEAR GRANITE FALLS",Recreational Lot -Real,913.0,Not yet loaded; future assessor enrichment needed.,7100.0,0.0,7100.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2021 - 2022 - 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $4,538.47",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p41,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,28052600400700,"UNKNOWN UNKNOWN, NEAR SNOHOMISH",Undeveloped (Vacant) Land -Real,910.0,Not yet loaded; future assessor enrichment needed.,8000.0,0.0,8000.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $1,931.67",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p33,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,30070500201300,"UNKNOWN UNKNOWN, NEAR GRANITE FALLS",Recreational Lot -Real,913.0,Not yet loaded; future assessor enrichment needed.,8000.0,0.0,8000.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2022 - 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $2,021.43",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p41,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,00516864203001,"SUMMIT AVE EVERETT, WA 98201",Undeveloped (Vacant) Land -Real,910.0,Not yet loaded; future assessor enrichment needed.,8900.0,0.0,8900.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2022 - 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $1,980.52",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p15,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,00459400002900,"UNKNOWN UNKNOWN, NEAR GRANITE FALLS",Recreational Lot -Real,913.0,Not yet loaded; future assessor enrichment needed.,10000.0,0.0,10000.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $1,886.83",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p10,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,00609000001900,"UNKNOWN UNKNOWN, NEAR STANWOOD",Undeveloped (Vacant) Land -Real,910.0,Not yet loaded; future assessor enrichment needed.,10000.0,0.0,10000.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2022 - 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $2,142.55",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p20-21,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,00473300900100,"UNKNOWN UNKNOWN, NEAR EDMONDS",Saltwater Tidelands -Real,935.0,Not yet loaded; future assessor enrichment needed.,10500.0,0.0,10500.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $2,022.27 Note: Saltwater Tidelands",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p13-14,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,00467200000400,"UNKNOWN UNKNOWN, NEAR HAT ISLAND",Undeveloped (Vacant) Land -Real,910.0,Not yet loaded; future assessor enrichment needed.,11000.0,0.0,11000.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2021 - 2022 - 2023 - 2024- 2025 - 2026 Amount due as of May 14th, 2026: $1,837.07",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p13,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,00466900002900,"UNKNOWN UNKNOWN, NEAR HAT ISLAND",Undeveloped (Vacant) Land -Real,910.0,Not yet loaded; future assessor enrichment needed.,17900.0,0.0,17900.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $1,958.56",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p13,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,00466100008300,"UNKNOWN UNKNOWN, NEAR HAT ISLAND",Undeveloped (Vacant) Land -Real,910.0,Not yet loaded; future assessor enrichment needed.,18400.0,0.0,18400.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $1,922.06",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p11-12,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,00466100009600,"UNKNOWN UNKNOWN, NEAR HAT ISLAND",Undeveloped (Vacant) Land -Real,910.0,Not yet loaded; future assessor enrichment needed.,18400.0,0.0,18400.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2022 - 2023 - 2025 - 2026 Amount due as of May 14th, 2026: $1,961.57",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p12,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,00466200009500,"UNKNOWN UNKNOWN, NEAR HAT ISLAND",Undeveloped (Vacant) Land -Real,910.0,Not yet loaded; future assessor enrichment needed.,18400.0,0.0,18400.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2022 - 2023 - 2024 - 2025 - 2026 Amount due as of May 14th, 2026: $2,052.18",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p12,05_ 051426- Certificate of Delinquency (1).pdf
33,Vacant / land-like,2026,00466700007600,"UNKNOWN UNKNOWN, NEAR HAT ISLAND",Undeveloped (Vacant) Land -Real,910.0,Not yet loaded; future assessor enrichment needed.,18400.0,0.0,18400.0,"Very low assessed value; high caution. Could indicate odd parcel, partial interest, land-only component, mobile-home/site issue, or source-value mismatch.",,"2022 - 2024 - 2026 Amount due as of May 14th, 2026: $1,907.09",True,False,False,False,Certificate-stage only so far; monitor for publication/final-order movement.,"Could be interesting only with parcel due diligence; not a first-time-homebuyer dwelling without buildability, utilities, access, and permitting review.","Look up parcel in Assessor/SCOPI; verify situs, property class, beds/baths, building sqft, year built, occupancy, access, utilities/septic, liens, and whether the parcel remains active.",False,False,,05_ 051426- Certificate of Delinquency (1).pdf:p12-13,05_ 051426- Certificate of Delinquency (1).pdf
